transaction_id,date,account_key,department_key,vendor_key,product_key,customer_key,amount
16307,2022-12-27,1,38,653,78,94,132.55
16308,2022-12-04,3,40,546,3,698,179.58
16309,2022-12-23,3,19,934,98,685,132.51
16310,2022-12-21,2,30,425,43,624,215.37
16311,2022-12-07,1,37,28,41,534,3.27
16312,2022-12-20,3,11,100,64,861,170.44
16313,2022-12-10,1,30,677,46,903,138.36
16314,2022-12-08,1,16,704,6,325,242.14
16315,2022-12-25,1,39,738,81,406,133.7
16316,2022-12-07,1,35,608,58,306,208.37
16317,2022-12-15,1,39,724,78,274,184.08
16318,2022-12-26,2,11,763,75,724,214.48
16319,2022-12-15,2,11,285,41,934,240.64
16320,2022-12-06,1,38,41,87,74,30.84
16321,2022-12-04,2,16,96,49,910,172.89
16322,2022-12-04,1,34,255,55,147,74.84
16323,2022-12-27,1,15,558,1,93,21.24
16324,2022-12-13,1,29,868,36,600,147.86
16325,2022-12-25,3,38,753,54,777,115.21
16326,2022-12-02,1,16,427,38,540,208.66
16327,2022-12-13,2,24,622,41,931,130.0
16328,2022-12-07,2,31,497,70,480,11.48
16329,2022-12-04,3,21,920,90,725,134.4
16330,2022-12-09,2,20,816,71,148,194.77
16331,2022-12-05,1,30,432,36,635,25.69
16332,2022-12-08,2,34,56,78,667,202.63
16333,2022-12-20,1,35,6,75,780,36.66
16334,2022-12-12,3,34,187,91,201,169.03
16335,2022-12-12,2,18,322,49,311,111.67
16336,2022-12-08,1,32,857,9,304,92.23
16337,2022-12-24,1,25,748,34,463,141.53
16338,2022-12-11,1,29,724,48,579,135.83
16339,2022-12-27,2,20,424,49,372,14.56
16340,2022-12-11,1,32,414,84,804,226.0
16341,2022-12-06,2,18,98,57,933,67.71
16342,2022-12-24,3,30,370,52,128,96.41
16343,2022-12-08,1,25,713,74,329,184.69
16344,2022-12-22,2,14,160,84,573,21.53
16345,2022-12-19,3,30,23,1,527,75.52
16346,2022-12-13,3,25,657,32,241,28.71
16347,2022-12-24,3,16,137,45,221,85.24
16348,2022-12-20,2,26,94,26,111,127.13
16349,2022-12-04,2,18,441,72,801,171.53
16350,2022-12-29,3,26,383,12,943,122.19
16351,2022-12-28,3,23,729,38,28,96.01
16352,2022-12-26,1,35,916,14,343,49.86
16353,2022-12-06,2,16,827,58,401,111.65
16354,2022-12-24,2,23,319,89,104,221.86
16355,2022-12-29,2,14,653,25,162,68.62
16356,2022-12-20,1,32,530,54,199,252.91
16357,2022-12-13,2,40,556,2,276,177.22
16358,2022-12-01,3,33,337,40,266,71.14
16359,2022-12-07,1,14,107,8,290,230.91
16360,2022-12-27,3,10,672,14,152,37.74
16361,2022-12-29,2,20,839,7,578,110.58
16362,2022-12-10,2,18,117,32,54,54.99
16363,2022-12-25,3,19,24,2,143,76.77
16364,2022-12-17,1,12,619,19,466,141.47
16365,2022-12-11,2,12,313,63,320,107.85
16366,2022-12-08,1,19,869,82,872,14.31
16367,2022-12-15,3,21,775,19,203,200.98
16368,2022-12-05,2,27,86,28,100,207.72
16369,2022-12-09,3,11,32,85,124,69.01
16370,2022-12-25,2,11,215,100,159,43.19
16371,2022-12-08,3,23,269,1,513,32.29
16372,2022-12-08,3,26,767,56,440,163.04
16373,2022-12-03,2,20,866,73,792,72.34
16374,2022-12-01,3,34,316,47,517,246.38
16375,2022-12-14,3,16,715,50,872,5.9
16376,2022-12-03,1,18,868,40,686,72.62
16377,2022-12-15,1,17,195,9,899,226.08
16378,2022-12-16,2,36,669,42,376,105.47
16379,2022-12-28,2,38,820,25,90,58.34
16380,2022-12-23,3,31,405,41,903,16.13
16381,2022-12-13,2,13,989,9,8,199.19
16382,2022-12-11,1,26,576,41,898,250.68
16383,2022-12-19,2,36,33,48,665,9.36
16384,2022-12-06,3,35,950,35,5,54.47
16385,2022-12-23,1,34,137,75,408,15.62
16386,2022-12-11,3,30,360,84,280,58.78
16387,2022-12-01,1,38,466,40,534,157.38
16388,2022-12-28,1,18,947,82,815,85.58
16389,2022-12-01,2,14,180,54,995,28.81
16390,2022-12-23,1,18,989,33,356,142.43
16391,2022-12-11,2,38,393,26,633,124.8
16392,2022-12-09,1,40,90,7,535,171.05
16393,2022-12-06,2,38,344,85,231,180.65
16394,2022-12-26,1,23,245,55,714,45.73
16395,2022-12-06,1,14,161,40,158,66.43
16396,2022-12-14,2,40,93,100,105,138.77
16397,2022-12-18,2,18,894,28,266,240.41
16398,2022-12-23,2,36,475,96,768,231.44
16399,2022-12-24,2,30,862,75,11,182.65
16400,2022-12-13,3,26,65,14,782,188.15
16401,2022-12-27,1,14,452,65,295,54.13
16402,2022-12-07,2,12,625,1,690,112.85
16403,2022-12-28,2,22,502,80,280,157.42
16404,2022-12-17,2,22,454,33,449,161.27
16405,2022-12-13,1,39,232,18,102,47.65
16406,2022-12-22,3,40,370,28,58,43.77
16407,2022-12-23,3,19,395,74,576,161.03
16408,2022-12-24,1,11,222,69,388,77.63
16409,2022-12-10,3,20,899,69,873,29.23
16410,2022-12-06,1,16,176,78,130,10.34
16411,2022-12-10,2,38,1000,81,931,103.22
16412,2022-12-06,1,16,642,23,69,186.67
16413,2022-12-18,2,31,270,92,495,165.22
16414,2022-12-07,2,28,767,15,588,202.77
16415,2022-12-17,3,29,682,7,724,100.13
16416,2022-12-17,3,20,231,70,345,220.98
16417,2022-12-27,1,30,981,56,575,44.01
16418,2022-12-15,3,10,214,4,416,22.75
16419,2022-12-19,2,17,526,74,666,170.57
16420,2022-12-03,1,13,7,89,253,136.01
16421,2022-12-14,2,38,887,76,61,159.57
16422,2022-12-14,2,36,456,42,610,140.34
16423,2022-12-17,2,18,147,11,466,219.04
16424,2022-12-16,3,30,683,70,697,96.73
16425,2022-12-16,1,37,738,96,268,14.94
16426,2022-12-12,3,23,661,61,142,48.38
16427,2022-12-05,2,10,44,59,700,238.11
16428,2022-12-20,1,32,918,95,103,33.3
16429,2022-12-28,3,37,313,29,638,186.2
16430,2022-12-10,1,29,614,22,436,23.91
16431,2022-12-28,1,16,930,59,396,146.03
16432,2022-12-06,1,19,888,2,36,204.52
16433,2022-12-27,3,25,23,36,365,18.67
16434,2022-12-27,2,26,209,52,630,122.79
16435,2022-12-03,3,21,645,59,128,207.18
16436,2022-12-14,3,13,234,86,895,152.85
16437,2022-12-07,3,25,114,62,261,215.39
16438,2022-12-23,3,36,961,7,432,251.43
16439,2022-12-29,2,28,874,50,183,243.49
16440,2022-12-10,2,13,824,15,539,58.75
16441,2022-12-23,2,19,473,28,910,52.15
16442,2022-12-04,3,35,832,8,768,239.2
16443,2022-12-24,3,26,227,64,750,87.41
16444,2022-12-10,2,16,301,87,636,199.5
16445,2022-12-15,1,16,775,61,639,228.25
16446,2022-12-26,3,18,687,69,353,252.99
16447,2022-12-15,1,17,732,62,324,181.19
16448,2022-12-08,1,27,745,4,389,90.29
16449,2022-12-08,2,26,485,19,599,217.23
16450,2022-12-14,1,18,105,48,237,30.99
16451,2022-12-01,1,21,734,26,603,134.24
16452,2022-12-19,2,27,161,6,548,210.0
16453,2022-12-06,2,14,399,17,979,203.29
16454,2022-12-05,1,31,425,28,942,32.86
16455,2022-12-02,1,38,561,23,474,112.61
16456,2022-12-19,3,22,549,5,573,201.75
16457,2022-12-29,3,17,341,27,409,183.01
16458,2022-12-14,1,24,236,16,202,69.67
16459,2022-12-15,2,16,826,26,266,124.76
16460,2022-12-22,1,28,121,33,471,45.11
16461,2022-12-25,2,17,272,17,897,220.11
16462,2022-12-09,2,17,597,7,219,104.08
16463,2022-12-03,2,24,755,81,360,198.24
16464,2022-12-08,1,32,540,57,395,179.59
16465,2022-12-16,3,15,293,37,293,123.19
16466,2022-12-12,1,20,440,92,327,130.41
16467,2022-12-19,1,21,453,32,630,160.53
16468,2022-12-22,2,40,121,95,614,69.64
16469,2022-12-21,3,21,851,12,531,62.85
16470,2022-12-08,2,31,397,10,658,97.98
16471,2022-12-19,1,34,10,4,865,78.03
16472,2022-12-28,2,24,799,15,118,167.92
16473,2022-12-15,2,34,269,25,279,5.14
16474,2022-12-26,1,33,539,62,101,209.01
16475,2022-12-12,2,21,230,13,930,136.16
16476,2022-12-10,3,11,545,57,317,226.94
16477,2022-12-10,3,18,580,26,100,105.86
16478,2022-12-06,2,24,532,47,170,1.38
16479,2022-12-09,3,33,710,80,123,43.71
16480,2022-12-27,2,38,300,19,662,28.6
16481,2022-12-07,1,31,91,80,221,159.23
16482,2022-12-28,3,19,251,1,41,135.35
16483,2022-12-29,2,27,80,100,896,143.78
16484,2022-12-20,3,22,561,43,511,152.45
16485,2022-12-07,3,37,517,23,652,135.53
16486,2022-12-09,1,31,18,72,286,166.63
16487,2022-12-07,2,11,19,34,619,209.69
16488,2022-12-11,1,36,492,51,537,249.53
16489,2022-12-10,3,32,92,3,835,187.51
16490,2022-12-07,3,20,431,63,147,86.46
16491,2022-12-22,1,33,794,49,425,90.11
16492,2022-12-14,3,18,754,66,493,216.67
16493,2022-12-19,3,36,69,31,963,141.41
16494,2022-12-24,3,15,966,47,734,75.93
16495,2022-12-17,1,30,873,94,669,94.9
16496,2022-12-08,1,23,694,14,360,147.18
16497,2022-12-25,1,40,273,5,198,236.89
16498,2022-12-25,2,31,737,86,17,125.18
16499,2022-12-02,1,18,374,61,104,228.47
16500,2022-12-09,1,38,853,19,1000,88.07
16501,2022-12-07,2,18,652,33,945,188.35
16502,2022-12-12,2,37,925,73,787,229.32
16503,2022-12-03,3,13,652,43,730,56.13
16504,2022-12-24,1,33,267,65,209,17.49
16505,2022-12-26,1,24,3,25,326,84.68
16506,2022-12-13,1,15,512,50,342,64.27
16507,2022-12-05,1,30,53,94,767,7.09
16508,2022-12-25,3,40,16,22,923,248.42
16509,2022-12-04,1,39,248,7,522,136.14
16510,2022-12-23,2,18,520,92,178,52.23
16511,2022-12-26,2,19,308,96,189,221.51
16512,2022-12-11,3,19,903,80,379,227.32
16513,2022-12-04,2,40,330,85,870,251.59
16514,2022-12-04,3,20,161,17,181,137.28
16515,2022-12-02,2,21,702,92,317,15.61
16516,2022-12-22,3,39,279,24,964,74.95
16517,2022-12-08,1,25,758,43,431,126.86
16518,2022-12-26,3,34,385,30,792,246.89
16519,2022-12-21,1,21,282,94,324,15.5
16520,2022-12-13,3,32,402,62,543,199.98
16521,2022-12-20,3,26,475,93,326,99.18
16522,2022-12-08,1,14,350,43,915,158.4
16523,2022-12-08,1,23,89,26,940,179.79
16524,2022-12-17,3,34,775,84,141,217.82
16525,2022-12-10,3,27,111,2,276,242.45
16526,2022-12-19,2,36,17,55,151,143.11
16527,2022-12-13,3,39,727,45,457,223.56
16528,2022-12-05,2,13,750,9,639,235.43
16529,2022-12-26,1,23,796,9,114,13.81
16530,2022-12-24,3,10,63,91,814,49.86
16531,2022-12-09,2,36,699,72,161,242.54
16532,2022-12-20,1,14,109,68,326,71.44
16533,2022-12-14,1,20,596,52,567,236.43
16534,2022-12-15,2,30,401,34,354,143.3
16535,2022-12-19,1,39,437,15,130,209.71
16536,2022-12-10,3,16,479,25,618,240.22
16537,2022-12-07,2,34,743,53,137,33.66
16538,2022-12-06,3,24,769,45,537,237.85
16539,2022-12-10,1,25,791,49,356,179.04
16540,2022-12-01,2,16,253,33,442,107.82
16541,2022-12-11,2,37,733,86,383,74.88
16542,2022-12-03,3,34,874,37,223,178.17
16543,2022-12-11,2,25,32,98,377,157.71
16544,2022-12-11,3,15,233,75,675,138.24
16545,2022-12-19,2,32,736,52,602,63.5
16546,2022-12-02,2,40,855,59,476,20.62
16547,2022-12-21,1,12,465,90,883,173.17
16548,2022-12-14,3,13,761,74,836,55.2
16549,2022-12-01,3,12,93,70,948,123.81
16550,2022-12-12,2,28,614,59,51,131.71
16551,2022-12-20,3,34,851,37,159,61.55
16552,2022-12-01,2,21,278,13,491,1.79
16553,2022-12-14,2,22,97,88,7,25.75
16554,2022-12-13,1,16,616,83,883,27.84
16555,2022-12-17,3,14,617,56,415,57.13
16556,2022-12-18,1,13,595,58,102,123.33
16557,2022-12-14,2,24,87,15,749,158.18
16558,2022-12-27,1,15,430,92,769,124.82
16559,2022-12-13,3,14,782,85,498,214.4
16560,2022-12-28,3,15,29,40,879,241.27
16561,2022-12-05,3,18,54,49,477,2.34
16562,2022-12-20,1,36,435,26,28,139.74
16563,2022-12-24,2,21,587,65,539,105.4
16564,2022-12-09,3,21,674,51,289,0.3
16565,2022-12-24,3,39,390,17,780,147.14
16566,2022-12-04,3,25,48,5,545,210.82
16567,2022-12-25,1,11,257,71,193,131.9
16568,2022-12-23,3,32,310,46,635,137.21
16569,2022-12-20,3,27,930,27,100,139.15
16570,2022-12-03,2,11,202,86,249,44.46
16571,2022-12-03,1,15,10,15,34,146.31
16572,2022-12-08,3,27,977,19,322,246.11
16573,2022-12-24,1,39,452,95,676,108.12
16574,2022-12-14,1,34,300,76,958,163.62
16575,2022-12-07,1,39,690,16,136,208.48
16576,2022-12-09,2,18,414,13,44,83.31
16577,2022-12-19,1,30,823,53,147,11.7
16578,2022-12-08,1,24,557,95,34,121.54
16579,2022-12-23,3,39,617,43,352,17.43
16580,2022-12-09,2,15,295,88,45,36.58
16581,2022-12-15,2,29,607,31,252,171.99
16582,2022-12-28,3,11,571,79,452,38.08
16583,2022-12-14,1,10,619,44,708,160.01
16584,2022-12-01,2,22,36,26,927,57.96
16585,2022-12-20,2,39,737,71,800,96.68
16586,2022-12-05,1,28,145,76,953,247.0
16587,2022-12-28,1,21,288,28,313,225.19
16588,2022-12-29,3,36,109,74,543,157.18
16589,2022-12-14,3,39,922,16,541,110.54
16590,2022-12-02,2,28,538,24,175,99.11
16591,2022-12-29,3,20,635,94,918,178.74
16592,2022-12-16,1,15,60,83,245,67.12
16593,2022-12-01,3,22,499,35,496,55.64
16594,2022-12-15,2,16,999,94,99,202.45
16595,2022-12-12,3,24,5,93,437,228.76
16596,2022-12-01,3,20,142,10,255,146.45
16597,2022-12-26,2,14,779,88,84,19.91
16598,2022-12-11,3,20,85,84,649,197.3
16599,2022-12-17,2,31,647,63,890,33.67
16600,2022-12-03,3,34,53,35,841,100.08
16601,2022-12-23,2,23,461,80,130,68.93
16602,2022-12-27,2,37,570,68,983,132.48
16603,2022-12-15,3,22,426,93,274,87.25
16604,2022-12-09,2,26,945,93,780,216.75
16605,2022-12-06,2,10,298,89,731,103.66
16606,2022-12-28,3,35,4,16,845,81.64
16607,2022-12-14,1,27,964,60,431,128.09
16608,2022-12-08,1,12,353,20,226,201.26
16609,2022-12-10,2,14,485,49,913,164.61
16610,2022-12-18,2,21,741,62,817,77.78
16611,2022-12-09,1,27,85,38,286,131.52
16612,2022-12-08,3,36,248,48,810,146.87
16613,2022-12-10,2,40,749,3,528,100.14
16614,2022-12-05,1,28,671,2,285,144.23
16615,2022-12-28,1,39,784,31,113,45.44
16616,2022-12-18,2,30,508,22,499,17.66
16617,2022-12-19,2,30,205,36,594,38.41
16618,2022-12-13,1,30,78,13,291,74.11
16619,2022-12-28,1,36,997,100,985,78.2
16620,2022-12-11,3,33,654,46,60,243.57
16621,2022-12-04,3,13,731,69,519,233.19
16622,2022-12-11,1,16,678,97,121,237.38
16623,2022-12-18,3,32,339,52,575,73.87
16624,2022-12-17,1,27,194,74,459,176.22
16625,2022-12-19,3,32,976,25,45,7.36
16626,2022-12-15,2,34,585,16,17,4.43
16627,2022-12-17,3,34,931,23,74,250.88
16628,2022-12-16,2,37,235,49,820,18.99
16629,2022-12-05,1,30,709,76,417,108.99
16630,2022-12-07,1,16,953,20,41,122.85
16631,2022-12-07,3,11,181,87,320,33.92
16632,2022-12-08,1,32,950,90,736,171.03
16633,2022-12-21,2,35,284,12,497,146.93
16634,2022-12-11,2,14,886,88,368,154.19
16635,2022-12-05,3,26,795,49,114,184.01
16636,2022-12-03,1,19,37,93,215,4.69
16637,2022-12-23,1,31,450,91,464,168.89
16638,2022-12-05,3,11,843,38,113,164.75
16639,2022-12-01,3,21,201,62,440,234.74
16640,2022-12-15,1,11,621,73,555,92.82
16641,2022-12-27,1,30,91,63,493,101.57
16642,2022-12-29,2,12,189,3,344,125.74
16643,2022-12-19,3,15,224,71,334,132.86
16644,2022-12-26,3,19,522,4,899,116.07
16645,2022-12-08,3,14,133,28,317,143.29
16646,2022-12-29,2,26,342,81,496,153.58
16647,2022-12-08,2,13,367,53,632,219.5
16648,2022-12-20,1,12,817,14,715,101.83
16649,2022-12-10,3,37,388,61,399,30.94
16650,2022-12-14,1,38,654,83,735,74.2
16651,2022-12-16,1,23,58,27,909,55.61
16652,2022-12-16,3,18,586,61,975,221.55
16653,2022-12-11,1,34,813,23,738,214.39
16654,2022-12-29,2,16,817,99,395,191.22
16655,2022-12-26,1,29,695,48,738,144.64
16656,2022-12-07,3,33,172,54,167,36.95
16657,2022-12-14,2,13,688,57,420,243.49
16658,2022-12-26,2,29,866,1,932,233.86
16659,2022-12-14,1,12,341,46,355,187.13
16660,2022-12-04,2,39,47,26,554,22.54
16661,2022-12-14,1,24,209,21,618,55.7
16662,2022-12-17,3,23,929,42,606,232.88
16663,2022-12-20,2,38,399,44,151,14.27
16664,2022-12-07,2,28,888,22,43,177.6
16665,2022-12-12,1,36,151,21,321,62.74
16666,2022-12-19,2,36,380,76,51,60.62
16667,2022-12-17,2,30,560,38,253,215.63
16668,2022-12-24,2,35,451,23,830,61.93
16669,2022-12-05,3,25,964,60,951,37.33
16670,2022-12-09,1,10,12,47,339,42.72
16671,2022-12-03,3,22,280,10,293,98.12
16672,2022-12-05,3,32,699,17,806,174.8
16673,2022-12-16,3,37,1,59,962,68.1
16674,2022-12-23,1,20,927,31,786,213.87
16675,2022-12-25,3,18,324,93,699,210.69
16676,2022-12-27,2,39,330,47,826,166.74
16677,2022-12-29,2,38,523,56,164,138.87
16678,2022-12-03,1,13,248,2,714,117.14
16679,2022-12-06,1,24,908,43,907,220.33
16680,2022-12-26,2,36,701,79,460,105.71
16681,2022-12-08,3,10,654,30,477,143.16
16682,2022-12-18,1,23,969,47,872,27.61
16683,2022-12-04,1,25,521,54,613,103.2
16684,2022-12-29,1,14,855,99,702,248.93
16685,2022-12-16,2,17,298,85,506,39.16
16686,2022-12-12,1,32,685,87,95,132.46
16687,2022-12-12,2,32,130,12,8,162.88
16688,2022-12-10,3,34,763,65,631,92.32
16689,2022-12-07,1,11,241,2,834,158.18
16690,2022-12-18,1,19,531,22,486,177.72
16691,2022-12-22,3,14,595,64,975,23.36
16692,2022-12-27,3,14,578,70,570,15.46
16693,2022-12-19,1,18,684,10,477,92.7
16694,2022-12-20,3,14,22,96,716,138.53
16695,2022-12-21,1,31,471,69,18,237.05
16696,2022-12-09,1,19,642,23,917,10.83
16697,2022-12-20,2,37,437,8,712,108.27
16698,2022-12-08,2,36,161,38,616,215.15
16699,2022-12-24,1,12,19,45,604,203.24
16700,2022-12-17,3,30,109,66,722,200.95
16701,2022-12-02,2,11,543,97,219,228.32
16702,2022-12-02,1,21,460,46,531,97.26
16703,2022-12-13,3,12,335,62,418,111.55
16704,2022-12-08,2,33,686,45,600,210.87
16705,2022-12-26,1,11,250,16,848,202.67
16706,2022-12-04,2,22,722,5,768,128.53
16707,2022-12-05,1,12,820,47,104,171.31
16708,2022-12-02,2,36,967,70,284,247.27
16709,2022-12-20,3,16,619,59,609,76.15
16710,2022-12-06,1,37,315,64,815,251.05
16711,2022-12-01,3,22,428,66,548,34.0
16712,2022-12-20,2,14,611,34,579,50.71
16713,2022-12-08,1,16,2,28,461,127.6
16714,2022-12-26,2,12,96,83,657,191.42
16715,2022-12-18,3,16,834,77,55,178.78
16716,2022-12-17,2,32,834,90,87,24.78
16717,2022-12-28,1,13,298,40,425,51.8
16718,2022-12-07,3,30,535,28,338,82.45
16719,2022-12-19,1,38,798,9,49,245.69
16720,2022-12-14,1,26,431,87,545,156.87
16721,2022-12-13,3,14,813,74,919,188.23
16722,2022-12-11,3,25,244,22,297,126.95
16723,2022-12-24,2,30,556,60,330,206.89
16724,2022-12-06,2,20,780,37,188,67.46
16725,2022-12-12,2,40,837,45,87,175.18
16726,2022-12-22,1,32,551,46,893,46.05
16727,2022-12-08,1,34,289,14,717,227.51
16728,2022-12-16,1,26,138,73,393,169.29
16729,2022-12-20,1,13,738,75,36,233.2
16730,2022-12-04,1,29,796,3,451,13.04
16731,2022-12-27,2,20,495,60,488,107.3
16732,2022-12-19,1,12,513,76,94,7.28
16733,2022-12-02,2,14,616,88,174,96.12
16734,2022-12-15,3,36,728,38,24,145.39
16735,2022-12-05,1,21,507,5,577,187.55
16736,2022-12-04,2,17,568,38,559,216.38
16737,2022-12-22,1,24,326,70,724,153.25
16738,2022-12-11,2,27,598,26,135,220.61
16739,2022-12-25,1,28,639,60,70,22.02
16740,2022-12-22,2,33,798,10,396,171.23
16741,2022-12-18,3,18,385,72,190,230.82
16742,2022-12-21,2,20,548,49,553,184.21
16743,2022-12-15,2,10,39,67,796,233.27
16744,2022-12-13,2,21,842,31,354,161.19
16745,2022-12-29,2,15,978,80,506,92.92
16746,2022-12-03,3,31,500,43,451,139.64
16747,2022-12-29,1,17,146,70,502,197.71
16748,2022-12-11,1,32,656,43,34,188.23
16749,2022-12-10,3,19,857,54,653,224.49
16750,2022-12-14,1,28,479,24,965,104.75
16751,2022-12-16,1,25,934,13,920,60.97
16752,2022-12-02,3,34,471,61,561,252.48
16753,2022-12-02,2,35,676,4,852,154.21
16754,2022-12-03,1,11,997,69,599,118.09
16755,2022-12-25,2,35,169,17,622,131.65
16756,2022-12-18,3,26,132,59,535,215.78
16757,2022-12-25,1,14,197,87,42,133.28
16758,2022-12-08,2,13,593,44,684,47.98
16759,2022-12-14,3,28,893,8,434,120.34
16760,2022-12-17,2,13,644,47,579,250.89
16761,2022-12-12,1,17,349,32,383,167.3
16762,2022-12-20,1,10,967,1,316,84.16
16763,2022-12-20,3,20,102,44,416,164.22
16764,2022-12-11,1,28,653,42,633,22.65
16765,2022-12-08,3,25,615,5,218,123.3
16766,2022-12-09,2,16,168,40,279,0.7
16767,2022-12-11,2,22,577,61,791,237.53
16768,2022-12-01,2,27,994,31,373,148.89
16769,2022-12-25,2,14,539,40,558,131.02
16770,2022-12-24,2,35,556,72,90,99.35
16771,2022-12-11,1,28,971,62,759,155.67
16772,2022-12-01,2,33,100,69,837,161.18
16773,2022-12-11,2,18,229,83,153,38.34
16774,2022-12-15,1,19,141,45,873,102.02
16775,2022-12-24,2,38,623,14,921,150.19
16776,2022-12-13,2,31,656,86,209,2.46
16777,2022-12-04,3,12,163,59,515,103.14
16778,2022-12-20,3,18,878,43,880,240.86
16779,2022-12-26,2,27,169,13,626,22.38
16780,2022-12-27,2,12,995,55,722,188.12
16781,2022-12-15,1,12,205,1,368,42.0
16782,2022-12-18,2,40,486,23,524,153.7
16783,2022-12-21,2,23,600,22,622,210.98
16784,2022-12-17,1,16,237,23,354,99.36
16785,2022-12-19,2,23,407,24,593,19.55
16786,2022-12-05,3,37,329,56,143,22.18
16787,2022-12-05,2,21,918,24,458,101.75
16788,2022-12-21,1,12,731,43,473,204.79
16789,2022-12-20,2,39,446,30,168,208.72
16790,2022-12-04,3,13,343,26,865,70.73
16791,2022-12-14,2,18,831,19,685,204.94
16792,2022-12-22,1,24,710,65,971,12.19
16793,2022-12-23,1,23,200,39,878,10.23
16794,2022-12-14,3,17,476,88,393,25.72
16795,2022-12-25,2,11,724,97,958,73.89
16796,2022-12-13,2,22,161,17,433,157.94
16797,2022-12-06,1,24,735,39,847,43.57
16798,2022-12-06,1,22,918,94,50,47.46
16799,2022-12-22,1,38,9,43,578,81.34
16800,2022-12-08,3,30,805,16,127,198.83
16801,2022-12-27,3,23,644,19,375,72.3
16802,2022-12-02,1,23,172,91,964,183.48
16803,2022-12-27,3,13,355,6,729,101.12
16804,2022-12-22,1,20,899,5,528,58.18
16805,2022-12-25,3,18,84,98,353,85.2
16806,2022-12-14,3,23,274,40,363,46.3
16807,2022-12-15,3,27,424,3,476,224.32
16808,2022-12-11,1,14,761,97,330,3.66
16809,2022-12-17,3,25,810,46,236,7.93
16810,2022-12-08,1,22,471,29,605,111.45
16811,2022-12-28,2,11,590,52,579,179.89
16812,2022-12-12,3,11,219,25,491,218.94
16813,2022-12-11,3,28,193,97,707,190.36
16814,2022-12-02,3,35,753,32,85,133.17
16815,2022-12-09,1,27,579,96,766,147.99
16816,2022-12-01,2,30,298,12,886,127.7
16817,2022-12-22,1,32,950,84,630,206.57
16818,2022-12-19,1,15,767,98,123,132.81
16819,2022-12-17,3,37,38,85,688,178.53
16820,2022-12-12,1,37,346,14,715,220.25
16821,2022-12-21,1,26,367,75,464,166.71
16822,2022-12-11,1,12,904,27,440,89.71
16823,2022-12-20,2,33,70,79,734,156.84
16824,2022-12-27,1,10,781,43,144,160.25
16825,2022-12-19,3,35,65,92,687,12.46
16826,2022-12-16,2,39,792,89,297,99.0
16827,2022-12-09,1,20,557,24,461,145.24
16828,2022-12-19,2,38,232,88,29,42.04
16829,2022-12-10,3,20,304,35,219,168.35
16830,2022-12-23,1,34,843,91,352,38.71
16831,2022-12-19,1,11,997,31,498,182.51
16832,2022-12-13,3,23,280,11,355,194.76
16833,2022-12-05,2,22,759,63,759,70.48
16834,2022-12-15,3,40,689,87,891,76.44
16835,2022-12-24,1,16,149,56,166,65.18
16836,2022-12-27,3,31,312,61,719,203.34
16837,2022-12-23,3,38,182,43,518,36.35
16838,2022-12-13,3,35,978,74,904,207.8
16839,2022-12-12,1,25,737,84,144,100.05
16840,2022-12-21,1,15,738,86,42,182.03
16841,2022-12-16,3,33,267,100,141,47.73
16842,2022-12-07,1,23,284,78,699,84.08
16843,2022-12-05,3,32,4,32,618,49.92
16844,2022-12-01,3,33,191,56,633,22.76
16845,2022-12-14,2,14,997,13,484,44.93
16846,2022-12-18,1,18,401,38,434,245.17
16847,2022-12-24,1,30,861,36,711,84.03
16848,2022-12-06,3,21,143,49,720,213.73
16849,2022-12-29,3,12,373,46,945,62.31
16850,2022-12-01,2,39,767,59,645,94.62
16851,2022-12-22,2,21,155,50,864,17.99
16852,2022-12-02,1,33,153,56,299,51.4
16853,2022-12-25,1,26,652,12,81,104.81
16854,2022-12-13,1,20,77,93,85,132.79
16855,2022-12-02,1,32,464,34,834,140.85
16856,2022-12-07,3,12,852,67,953,11.9
16857,2022-12-10,2,13,343,14,637,38.32
16858,2022-12-06,1,20,519,4,550,205.23
16859,2022-12-26,3,18,49,58,558,148.52
16860,2022-12-04,1,13,961,84,777,93.31
16861,2022-12-09,2,39,968,61,961,64.76
16862,2022-12-10,1,21,557,39,527,242.82
16863,2022-12-15,2,14,553,90,737,82.32
16864,2022-12-24,2,25,535,21,456,62.15
16865,2022-12-01,2,32,415,81,192,57.95
16866,2022-12-05,1,29,275,32,977,191.62
16867,2022-12-20,2,18,858,74,518,43.32
16868,2022-12-29,1,22,391,96,943,64.52
16869,2022-12-09,2,19,448,1,453,171.3
16870,2022-12-21,2,15,857,43,695,178.78
16871,2022-12-10,3,10,807,63,297,159.44
16872,2022-12-09,1,26,883,93,665,250.71
16873,2022-12-13,1,33,863,74,194,39.18
16874,2022-12-24,3,12,391,34,935,132.33
16875,2022-12-09,2,29,118,96,627,213.49
16876,2022-12-01,1,17,679,2,792,12.05
16877,2022-12-01,3,35,573,41,649,32.98
16878,2022-12-09,2,38,931,35,135,120.09
16879,2022-12-16,2,15,104,45,415,134.93
16880,2022-12-02,1,35,577,26,580,82.03
16881,2022-12-11,1,13,135,63,891,33.26
16882,2022-12-26,2,34,947,11,278,228.1
16883,2022-12-27,1,18,296,66,45,197.57
16884,2022-12-09,1,15,972,48,269,173.91
16885,2022-12-02,1,21,705,84,851,199.15
16886,2022-12-20,3,39,82,91,593,60.98
16887,2022-12-08,3,25,184,90,461,214.98
